periodo,cole_mcpio_ubicacion,estrato_num,edu_madre_num,edu_padre_num,indice_activos,fami_tienecomputador,fami_tieneinternet,fami_tieneautomovil,fami_tienelavadora,es_privado,es_urbano,cole_bilingue,genero_num,punt_matematicas,punt_lectura_critica,punt_c_naturales,punt_sociales_ciudadanas,punt_ingles,punt_global,bajo_rendimiento,desemp_ingles
20211,MANIZALES,6,9.0,9.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,78.0,67.0,75.0,78.0,79.0,374.0,0,B+
20211,VILLAMARÍA,4,9.0,9.0,4.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,80.0,68.0,66.0,75.0,83.0,365.0,0,B+
20211,MANIZALES,4,6.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,51.0,60.0,51.0,45.0,64.0,263.0,0,A2
20211,VILLAMARÍA,6,,,4.0,1.0,1.0,1.0,1.0,1,0,0.0,1.0,57.0,51.0,51.0,55.0,67.0,273.0,0,A2
20211,MANIZALES,3,6.0,3.0,3.0,1.0,1.0,0.0,1.0,1,1,,1.0,58.0,59.0,56.0,56.0,51.0,284.0,0,A1
20211,MANIZALES,5,8.0,9.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,81.0,75.0,73.0,77.0,88.0,387.0,0,B+
20211,MANIZALES,3,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,,1.0,36.0,57.0,54.0,67.0,58.0,269.0,0,A2
20211,MANIZALES,5,8.0,8.0,1.0,,1.0,,,1,1,0.0,1.0,70.0,62.0,55.0,51.0,72.0,302.0,0,B1
20211,MANIZALES,6,9.0,9.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,70.0,67.0,58.0,77.0,69.0,340.0,0,B1
20211,MANIZALES,4,,,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,68.0,69.0,60.0,62.0,88.0,333.0,0,B+
20211,VILLAMARÍA,4,,,4.0,1.0,1.0,1.0,1.0,1,0,,1.0,60.0,61.0,51.0,54.0,75.0,290.0,0,B1
20211,MANIZALES,6,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,1.0,0.0,81.0,79.0,72.0,81.0,77.0,391.0,0,B1
20211,VILLAMARÍA,5,9.0,8.0,4.0,1.0,1.0,1.0,1.0,1,0,,1.0,30.0,32.0,35.0,38.0,59.0,178.0,1,A2
20211,MANIZALES,4,8.0,4.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,54.0,60.0,50.0,54.0,71.0,279.0,0,B1
20211,MANIZALES,4,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,71.0,74.0,70.0,74.0,79.0,364.0,0,B+
20211,MANIZALES,2,4.0,4.0,1.0,0.0,0.0,0.0,1.0,1,1,0.0,0.0,21.0,31.0,31.0,24.0,28.0,134.0,1,A-
20211,MANIZALES,3,4.0,,3.0,1.0,1.0,0.0,1.0,1,1,0.0,1.0,33.0,37.0,41.0,34.0,40.0,183.0,1,A-
20211,MANIZALES,2,4.0,4.0,1.0,0.0,0.0,0.0,1.0,1,1,0.0,1.0,43.0,41.0,32.0,30.0,34.0,182.0,1,A-
20211,VILLAMARÍA,5,7.0,8.0,4.0,1.0,1.0,1.0,1.0,1,0,,0.0,65.0,61.0,61.0,51.0,85.0,307.0,0,B+
20211,MANIZALES,4,8.0,,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,70.0,80.0,74.0,100.0,87.0,407.0,0,B+
20211,VILLAMARÍA,6,8.0,6.0,3.0,1.0,1.0,1.0,0.0,1,0,0.0,1.0,70.0,56.0,63.0,48.0,80.0,304.0,0,B+
20211,VILLAMARÍA,4,4.0,7.0,4.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,76.0,67.0,65.0,71.0,100.0,360.0,0,B+
20211,VILLAMARÍA,3,9.0,7.0,4.0,1.0,1.0,1.0,1.0,1,0,0.0,1.0,71.0,62.0,64.0,62.0,78.0,329.0,0,B1
20211,VILLAMARÍA,6,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,0,0.0,1.0,66.0,62.0,65.0,51.0,75.0,310.0,0,B1
20211,VILLAMARÍA,4,8.0,9.0,4.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,73.0,74.0,67.0,72.0,85.0,363.0,0,B+
20211,MANIZALES,5,5.0,4.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,76.0,64.0,67.0,63.0,77.0,341.0,0,B1
20211,MANIZALES,5,,,3.0,1.0,1.0,0.0,1.0,1,1,,1.0,46.0,55.0,51.0,45.0,72.0,255.0,0,B1
20211,MANIZALES,6,9.0,9.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,63.0,62.0,54.0,61.0,74.0,305.0,0,B1
20211,VILLAMARÍA,3,8.0,9.0,4.0,1.0,1.0,1.0,1.0,1,0,0.0,1.0,100.0,100.0,79.0,100.0,88.0,471.0,0,B+
20211,MANIZALES,5,9.0,9.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,73.0,62.0,63.0,68.0,78.0,337.0,0,B1
20211,VILLAMARÍA,4,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,79.0,72.0,75.0,65.0,84.0,368.0,0,B+
20211,MANIZALES,6,8.0,7.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,37.0,45.0,38.0,41.0,30.0,197.0,1,A-
20211,MANIZALES,4,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,48.0,46.0,38.0,49.0,38.0,223.0,1,A-
20211,MANIZALES,6,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,58.0,62.0,61.0,61.0,73.0,307.0,0,B1
20211,VILLAMARÍA,5,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,63.0,67.0,54.0,67.0,73.0,318.0,0,B1
20211,VILLAMARÍA,6,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,0,0.0,1.0,76.0,76.0,66.0,68.0,83.0,362.0,0,B+
20211,MANIZALES,6,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,69.0,60.0,59.0,49.0,78.0,303.0,0,B1
20211,MANIZALES,3,8.0,,4.0,1.0,1.0,1.0,1.0,1,1,,0.0,50.0,50.0,53.0,43.0,54.0,247.0,0,A1
20211,VILLAMARÍA,6,8.0,9.0,4.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,100.0,74.0,74.0,78.0,86.0,409.0,0,B+
20211,MANIZALES,3,8.0,,4.0,1.0,1.0,1.0,1.0,1,1,,0.0,60.0,73.0,73.0,63.0,77.0,340.0,0,B1
20211,MANIZALES,6,9.0,9.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,67.0,76.0,67.0,74.0,82.0,359.0,0,B+
20211,VILLAMARÍA,6,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,0,1.0,0.0,70.0,76.0,67.0,69.0,83.0,357.0,0,B+
20211,MANIZALES,6,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,69.0,68.0,59.0,66.0,80.0,333.0,0,B+
20211,MANIZALES,6,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,67.0,75.0,57.0,56.0,69.0,321.0,0,B1
20211,VILLAMARÍA,6,9.0,9.0,4.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,75.0,58.0,69.0,66.0,82.0,341.0,0,B+
20211,MANIZALES,6,8.0,3.0,4.0,1.0,1.0,1.0,1.0,1,1,1.0,0.0,57.0,59.0,64.0,60.0,85.0,310.0,0,B+
20211,MANIZALES,6,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,81.0,71.0,72.0,65.0,73.0,362.0,0,B1
20211,MANIZALES,6,,,3.0,1.0,1.0,0.0,1.0,1,1,0.0,1.0,65.0,67.0,71.0,63.0,81.0,338.0,0,B+
20211,MANIZALES,6,9.0,,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,63.0,71.0,67.0,62.0,74.0,332.0,0,B1
20211,MANIZALES,4,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,61.0,68.0,59.0,71.0,69.0,325.0,0,B1
20211,MANIZALES,5,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,60.0,68.0,56.0,70.0,73.0,321.0,0,B1
20211,MANIZALES,4,9.0,9.0,4.0,1.0,1.0,1.0,1.0,1,1,1.0,0.0,59.0,59.0,61.0,58.0,69.0,300.0,0,B1
20211,MANIZALES,4,8.0,9.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,81.0,78.0,81.0,82.0,79.0,402.0,0,B+
20211,MANIZALES,2,,,2.0,0.0,1.0,0.0,1.0,1,1,0.0,0.0,54.0,45.0,52.0,39.0,53.0,240.0,0,A1
20211,VILLAMARÍA,6,9.0,8.0,4.0,1.0,1.0,1.0,1.0,1,0,1.0,0.0,72.0,65.0,65.0,64.0,100.0,345.0,0,B+
20211,MANIZALES,3,3.0,1.0,3.0,1.0,1.0,0.0,1.0,1,1,0.0,1.0,40.0,36.0,33.0,31.0,43.0,178.0,1,A-
20211,VILLAMARÍA,4,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,0,,0.0,48.0,60.0,51.0,54.0,76.0,275.0,0,B1
20211,MANIZALES,4,8.0,6.0,3.0,1.0,1.0,0.0,1.0,1,1,0.0,1.0,58.0,71.0,53.0,67.0,77.0,317.0,0,B1
20211,MANIZALES,3,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,40.0,40.0,41.0,40.0,59.0,208.0,1,A2
20211,VILLAMARÍA,6,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,0,1.0,0.0,40.0,36.0,44.0,43.0,65.0,213.0,1,A2
20211,VILLAMARÍA,4,9.0,9.0,4.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,79.0,70.0,72.0,76.0,83.0,375.0,0,B+
20211,VILLAMARÍA,4,1.0,8.0,4.0,1.0,1.0,1.0,1.0,1,0,0.0,1.0,61.0,61.0,66.0,61.0,79.0,318.0,0,B+
20211,MANIZALES,6,9.0,4.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,59.0,64.0,62.0,61.0,66.0,309.0,0,A2
20211,MANIZALES,6,8.0,9.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,74.0,72.0,66.0,72.0,83.0,360.0,0,B+
20211,VILLAMARÍA,4,9.0,9.0,4.0,1.0,1.0,1.0,1.0,1,0,1.0,0.0,77.0,73.0,76.0,74.0,88.0,380.0,0,B+
20211,VILLAMARÍA,6,9.0,4.0,4.0,1.0,1.0,1.0,1.0,1,0,1.0,0.0,71.0,78.0,62.0,67.0,83.0,353.0,0,B+
20211,MANIZALES,3,6.0,6.0,3.0,1.0,1.0,0.0,1.0,1,1,0.0,1.0,53.0,69.0,62.0,68.0,66.0,316.0,0,A2
20211,VILLAMARÍA,6,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,71.0,59.0,56.0,59.0,78.0,313.0,0,B1
20211,MANIZALES,4,9.0,4.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,72.0,70.0,69.0,67.0,83.0,353.0,0,B+
20211,VILLAMARÍA,4,9.0,9.0,4.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,73.0,70.0,69.0,64.0,83.0,350.0,0,B+
20211,MANIZALES,3,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1,1,0.0,0.0,45.0,46.0,46.0,54.0,35.0,234.0,0,A-
20211,VILLAMARÍA,5,6.0,4.0,4.0,1.0,1.0,1.0,1.0,1,0,,0.0,47.0,49.0,45.0,54.0,65.0,250.0,0,A2
20211,MANIZALES,6,8.0,9.0,4.0,1.0,1.0,1.0,1.0,1,1,1.0,0.0,67.0,75.0,69.0,68.0,85.0,355.0,0,B+
20211,MANIZALES,6,6.0,4.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,67.0,76.0,70.0,71.0,76.0,357.0,0,B1
20211,MANIZALES,1,6.0,8.0,3.0,1.0,1.0,0.0,1.0,1,1,0.0,0.0,45.0,60.0,46.0,50.0,50.0,251.0,0,A1
20211,MANIZALES,6,3.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,66.0,63.0,64.0,59.0,77.0,320.0,0,B1
20211,VILLAMARÍA,4,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,0,0.0,1.0,65.0,68.0,58.0,60.0,70.0,317.0,0,B1
20211,MANIZALES,4,9.0,9.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,70.0,62.0,60.0,53.0,77.0,312.0,0,B1
20211,VILLAMARÍA,3,8.0,7.0,4.0,1.0,1.0,1.0,1.0,1,0,0.0,1.0,64.0,62.0,58.0,58.0,68.0,305.0,0,B1
20211,VILLAMARÍA,4,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,0,1.0,0.0,71.0,63.0,60.0,59.0,85.0,325.0,0,B+
20211,LA DORADA,2,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,28.0,42.0,33.0,28.0,32.0,163.0,1,A-
20211,MANIZALES,4,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,66.0,71.0,63.0,77.0,86.0,353.0,0,B+
20211,MANIZALES,4,6.0,5.0,3.0,1.0,1.0,0.0,1.0,1,1,0.0,1.0,49.0,63.0,52.0,62.0,48.0,279.0,0,A1
20211,MANIZALES,2,3.0,2.0,3.0,1.0,1.0,0.0,1.0,1,1,0.0,1.0,20.0,32.0,33.0,23.0,34.0,138.0,1,A-
20211,VILLAMARÍA,6,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,63.0,66.0,62.0,56.0,79.0,315.0,0,B+
20211,MANIZALES,6,8.0,9.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,80.0,74.0,76.0,100.0,87.0,414.0,0,B+
20211,MANIZALES,2,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1,1,0.0,1.0,41.0,38.0,43.0,41.0,46.0,206.0,1,A-
20211,MANIZALES,2,3.0,2.0,2.0,0.0,1.0,0.0,1.0,1,1,0.0,1.0,31.0,44.0,40.0,37.0,35.0,189.0,1,A-
20211,MANIZALES,5,,,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,82.0,72.0,69.0,70.0,78.0,368.0,0,B1
20211,MANIZALES,4,9.0,9.0,4.0,1.0,1.0,1.0,1.0,1,1,1.0,0.0,50.0,58.0,57.0,56.0,70.0,282.0,0,B1
20211,VILLAMARÍA,4,4.0,7.0,4.0,1.0,1.0,1.0,1.0,1,0,0.0,1.0,73.0,64.0,61.0,55.0,80.0,323.0,0,B+
20211,VILLAMARÍA,6,9.0,9.0,4.0,1.0,1.0,1.0,1.0,1,0,,1.0,67.0,69.0,68.0,66.0,77.0,341.0,0,B1
20211,MANIZALES,6,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,68.0,62.0,62.0,57.0,69.0,314.0,0,B1
20201,MANIZALES,6,9.0,9.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,74.0,72.0,71.0,70.0,77.0,361.0,0,B1
20201,VILLAMARÍA,2,6.0,3.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,56.0,48.0,46.0,41.0,44.0,237.0,0,A-
20201,VILLAMARÍA,6,6.0,8.0,4.0,1.0,1.0,1.0,1.0,1,0,1.0,0.0,67.0,62.0,56.0,70.0,100.0,333.0,0,B+
20201,LA DORADA,2,7.0,,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,39.0,52.0,47.0,54.0,46.0,239.0,0,A-
20201,LA DORADA,1,1.0,3.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,45.0,44.0,43.0,41.0,41.0,215.0,1,A-
20201,VILLAMARÍA,5,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,82.0,76.0,72.0,77.0,100.0,393.0,0,B+
20201,VILLAMARÍA,4,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,0,1.0,0.0,58.0,72.0,60.0,74.0,77.0,334.0,0,B1
20201,VILLAMARÍA,6,8.0,4.0,4.0,1.0,1.0,1.0,1.0,1,0,1.0,0.0,68.0,72.0,62.0,70.0,84.0,346.0,0,B+
20201,VILLAMARÍA,4,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,77.0,75.0,75.0,77.0,81.0,382.0,0,B+
20201,MANIZALES,4,7.0,2.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,67.0,61.0,58.0,48.0,81.0,301.0,0,B+
20201,MANIZALES,6,8.0,9.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,73.0,67.0,62.0,65.0,70.0,335.0,0,B1
20201,MANIZALES,6,8.0,9.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,68.0,83.0,70.0,72.0,78.0,368.0,0,B1
20201,VILLAMARÍA,6,9.0,8.0,4.0,1.0,1.0,1.0,1.0,1,0,1.0,0.0,76.0,72.0,68.0,69.0,100.0,367.0,0,B+
20201,VILLAMARÍA,3,8.0,8.0,1.0,,1.0,,,1,0,0.0,1.0,76.0,76.0,71.0,75.0,76.0,373.0,0,B1
20201,VILLAMARÍA,2,6.0,3.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,52.0,43.0,56.0,46.0,51.0,247.0,0,A1
20201,VILLAMARÍA,3,9.0,9.0,4.0,1.0,1.0,1.0,1.0,1,0,,0.0,52.0,66.0,52.0,63.0,73.0,297.0,0,B1
20201,MANIZALES,6,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,69.0,71.0,66.0,72.0,83.0,353.0,0,B+
20201,VILLAMARÍA,4,6.0,9.0,4.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,82.0,75.0,77.0,71.0,87.0,385.0,0,B+
20201,MANIZALES,5,9.0,6.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,72.0,74.0,65.0,68.0,80.0,353.0,0,B+
20201,VILLAMARÍA,3,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1,0,,1.0,46.0,33.0,44.0,31.0,67.0,203.0,1,A2
20201,MANIZALES,4,9.0,9.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,65.0,52.0,60.0,60.0,81.0,305.0,0,B+
20201,LA DORADA,1,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0,1,0.0,0.0,45.0,35.0,35.0,37.0,41.0,191.0,1,A-
20201,VILLAMARÍA,6,9.0,9.0,4.0,1.0,1.0,1.0,1.0,1,0,0.0,1.0,100.0,74.0,80.0,76.0,85.0,413.0,0,B+
20201,VILLAMARÍA,6,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,61.0,57.0,70.0,73.0,79.0,332.0,0,B+
20201,MANIZALES,4,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,67.0,71.0,65.0,64.0,79.0,338.0,0,B+
20201,VILLAMARÍA,6,9.0,9.0,4.0,1.0,1.0,1.0,1.0,1,0,0.0,1.0,70.0,59.0,68.0,68.0,82.0,337.0,0,B+
20201,MANIZALES,4,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,71.0,77.0,67.0,67.0,100.0,364.0,0,B+
20201,MANIZALES,6,9.0,9.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,79.0,77.0,75.0,79.0,77.0,387.0,0,B1
20201,MANIZALES,4,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,54.0,53.0,60.0,42.0,68.0,267.0,0,B1
20201,MANIZALES,6,8.0,8.0,3.0,1.0,1.0,0.0,1.0,1,1,0.0,1.0,63.0,52.0,59.0,53.0,75.0,291.0,0,B1
20201,VILLAMARÍA,6,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,66.0,66.0,51.0,65.0,78.0,316.0,0,B1
20201,VILLAMARÍA,6,9.0,8.0,4.0,1.0,1.0,1.0,1.0,1,0,,1.0,62.0,65.0,59.0,74.0,81.0,331.0,0,B+
20201,MANIZALES,3,3.0,4.0,4.0,1.0,1.0,1.0,1.0,0,1,,1.0,53.0,53.0,47.0,49.0,50.0,252.0,0,A1
20201,LA DORADA,1,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,49.0,50.0,42.0,42.0,44.0,228.0,1,A-
20201,VILLAMARÍA,6,7.0,9.0,4.0,1.0,1.0,1.0,1.0,1,0,0.0,1.0,66.0,65.0,52.0,79.0,79.0,333.0,0,B+
20201,VILLAMARÍA,4,9.0,9.0,4.0,1.0,1.0,1.0,1.0,1,0,0.0,1.0,83.0,71.0,77.0,69.0,85.0,379.0,0,B+
20201,MANIZALES,4,8.0,1.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,66.0,65.0,61.0,52.0,77.0,311.0,0,B1
20201,VILLAMARÍA,4,8.0,9.0,4.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,67.0,68.0,55.0,50.0,86.0,310.0,0,B+
20201,LA DORADA,3,4.0,3.0,0.0,,0.0,,,1,1,0.0,1.0,60.0,44.0,41.0,37.0,51.0,230.0,0,A1
20201,VILLAMARÍA,6,8.0,3.0,4.0,1.0,1.0,1.0,1.0,1,0,0.0,1.0,64.0,66.0,61.0,62.0,75.0,321.0,0,B1
20201,MANIZALES,6,8.0,6.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,66.0,76.0,61.0,70.0,83.0,347.0,0,B+
20201,VILLAMARÍA,3,4.0,0.0,4.0,1.0,1.0,1.0,1.0,1,0,,0.0,35.0,47.0,42.0,30.0,74.0,206.0,1,B1
20201,VILLAMARÍA,5,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1,0,,0.0,47.0,51.0,51.0,46.0,54.0,246.0,0,A1
20201,VILLAMARÍA,2,4.0,,2.0,0.0,1.0,0.0,1.0,1,1,0.0,1.0,41.0,43.0,52.0,48.0,46.0,230.0,0,A-
20201,MANIZALES,4,9.0,9.0,4.0,1.0,1.0,1.0,1.0,1,1,1.0,0.0,71.0,67.0,66.0,69.0,79.0,345.0,0,B+
20201,MANIZALES,6,7.0,4.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,61.0,46.0,51.0,36.0,55.0,245.0,0,A1
20201,MANIZALES,6,9.0,9.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,71.0,66.0,74.0,70.0,83.0,356.0,0,B+
20201,VILLAMARÍA,6,8.0,,4.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,66.0,43.0,59.0,24.0,76.0,251.0,0,B1
20201,MANIZALES,3,9.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,73.0,69.0,72.0,79.0,79.0,368.0,0,B+
20201,LA DORADA,2,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0,1,0.0,0.0,39.0,48.0,46.0,43.0,41.0,219.0,1,A-
20201,VILLAMARÍA,5,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,100.0,79.0,73.0,75.0,100.0,416.0,0,B+
20201,VILLAMARÍA,4,9.0,8.0,3.0,1.0,1.0,0.0,1.0,1,0,,1.0,71.0,73.0,60.0,61.0,82.0,337.0,0,B+
20201,MANIZALES,3,8.0,9.0,3.0,1.0,1.0,0.0,1.0,1,1,0.0,0.0,59.0,67.0,57.0,60.0,85.0,313.0,0,B+
20201,MANIZALES,4,9.0,9.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,54.0,65.0,58.0,71.0,73.0,314.0,0,B1
20201,LA DORADA,3,3.0,7.0,2.0,0.0,1.0,0.0,1.0,1,1,0.0,0.0,48.0,43.0,45.0,37.0,44.0,217.0,1,A-
20201,MANIZALES,6,8.0,9.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,57.0,64.0,56.0,54.0,69.0,293.0,0,B1
20201,MANIZALES,6,9.0,4.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,68.0,68.0,68.0,63.0,75.0,337.0,0,B1
20201,VILLAMARÍA,4,9.0,9.0,4.0,1.0,1.0,1.0,1.0,1,0,1.0,0.0,72.0,69.0,67.0,65.0,85.0,348.0,0,B+
20201,MANIZALES,5,8.0,9.0,4.0,1.0,1.0,1.0,1.0,1,1,1.0,0.0,80.0,72.0,77.0,75.0,75.0,380.0,0,B1
20201,MANIZALES,5,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,67.0,70.0,70.0,76.0,78.0,357.0,0,B1
20201,MANIZALES,5,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,58.0,64.0,55.0,55.0,74.0,296.0,0,B1
20201,LA DORADA,1,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,39.0,33.0,30.0,31.0,34.0,167.0,1,A-
20201,LA DORADA,1,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0,1,0.0,0.0,50.0,50.0,38.0,38.0,45.0,220.0,1,A-
20201,VILLAMARÍA,4,9.0,8.0,4.0,1.0,1.0,1.0,1.0,1,0,0.0,1.0,70.0,56.0,64.0,68.0,75.0,327.0,0,B1
20201,VILLAMARÍA,5,8.0,9.0,4.0,1.0,1.0,1.0,1.0,1,0,0.0,1.0,68.0,68.0,63.0,68.0,100.0,347.0,0,B+
20201,VILLAMARÍA,6,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,0,,1.0,51.0,58.0,57.0,60.0,79.0,291.0,0,B+
20201,MANIZALES,6,9.0,9.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,47.0,52.0,55.0,51.0,73.0,265.0,0,B1
20201,LA DORADA,3,8.0,3.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,58.0,55.0,49.0,40.0,36.0,247.0,0,A-
20201,MANIZALES,3,8.0,6.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,100.0,74.0,76.0,77.0,85.0,410.0,0,B+
20201,MANIZALES,6,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,1.0,0.0,60.0,62.0,62.0,57.0,77.0,308.0,0,B1
20201,VILLAMARÍA,4,7.0,9.0,4.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,69.0,68.0,65.0,58.0,80.0,331.0,0,B+
20201,MANIZALES,5,9.0,9.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,73.0,72.0,75.0,66.0,73.0,358.0,0,B1
20201,VILLAMARÍA,4,9.0,9.0,4.0,1.0,1.0,1.0,1.0,1,0,,1.0,70.0,70.0,74.0,68.0,83.0,357.0,0,B+
20201,VILLAMARÍA,4,9.0,9.0,4.0,1.0,1.0,1.0,1.0,1,0,0.0,1.0,76.0,72.0,68.0,71.0,76.0,360.0,0,B1
20201,LA DORADA,1,5.0,3.0,2.0,0.0,1.0,0.0,1.0,0,1,0.0,0.0,46.0,49.0,38.0,45.0,42.0,222.0,1,A-
20201,MANIZALES,4,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,77.0,73.0,80.0,83.0,85.0,394.0,0,B+
