"periodo","cole_mcpio_ubicacion","cole_depto_ubicacion","punt_matematicas","punt_lectura_critica","punt_global","fami_estratovivienda","fami_educacionmadre","fami_educacionpadre","fami_personashogar","fami_cuartoshogar","fami_tienecomputador","fami_tieneinternet","fami_tieneautomovil","fami_tienelavadora","punt_c_naturales","punt_sociales_ciudadanas","punt_ingles","cole_naturaleza","cole_area_ubicacion","cole_bilingue","estu_genero","desemp_ingles"
"20112","MANIZALES","CALDAS","45.0",,,"Estrato 2","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Cinco","Tres","No","No","No","No",,,"39.0","OFICIAL","URBANO","N","F","A-"
"20112","SALAMINA","CALDAS","56.0",,,"Estrato 2","Secundaria (Bachillerato) incompleta","Secundaria (Bachillerato) completa","Tres","Dos","Si","No","Si","Si",,,"39.0","OFICIAL","URBANO","N","M","A-"
"20112","MARQUETALIA","CALDAS","43.0",,,"Estrato 1","Primaria incompleta","Primaria completa","Cuatro","Dos","No","No","No","No",,,"43.0","OFICIAL","URBANO","N","F","A-"
"20112","MANIZALES","CALDAS","55.0",,,"Estrato 2","Secundaria (Bachillerato) completa","Técnica o tecnológica completa","Cuatro","Cuatro","Si","Si","No","Si",,,"49.0","OFICIAL","URBANO","N","M","A1"
"20112","MANIZALES","CALDAS","53.0",,,"Estrato 3","Educación profesional incompleta","Secundaria (Bachillerato) incompleta","Tres","Tres","No","Si","No","Si",,,"45.0","OFICIAL","URBANO","N","M","A1"
"20112","VICTORIA","CALDAS","48.0",,,"Estrato 2","Primaria incompleta","No sabe","Ocho","Tres","No","No","No","Si",,,"43.0","OFICIAL","URBANO","N","M","A1"
"20112","VICTORIA","CALDAS","60.0",,,"Estrato 2","Técnica o tecnológica completa","Técnica o tecnológica completa","Tres","Dos","No","No","No","Si",,,"45.0","OFICIAL","URBANO","N","F","A1"
"20112","VILLAMARÍA","CALDAS","45.0",,,"Estrato 2","Primaria incompleta","Primaria incompleta","Cuatro","Tres","No","No","No","No",,,"41.0","OFICIAL","RURAL","N","M","A-"
"20112","ANSERMA","CALDAS","53.0",,,"Estrato 2","Educación profesional completa","Primaria completa","Cinco","Dos","Si","Si","Si","Si",,,"41.0","OFICIAL","URBANO","N","F","A-"
"20112","MANIZALES","CALDAS","76.0",,,"Estrato 4","Educación profesional completa","Educación profesional completa","Cuatro","Cinco","Si","Si","No","Si",,,"71.0","OFICIAL","URBANO","N","F","B1"
"20112","MANIZALES","CALDAS","38.0",,,"Estrato 2","Secundaria (Bachillerato) incompleta","Primaria completa","Seis","Dos","No","No","No","No",,,"45.0","OFICIAL","URBANO","N","F","A1"
"20112","MANIZALES","CALDAS","68.0",,,"Estrato 5","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Cuatro","Tres","Si","Si","Si","Si",,,"66.0","NO OFICIAL","URBANO","N","M","B1"
"20112","VITERBO","CALDAS","45.0",,,"Estrato 2","Primaria completa","Primaria completa","Tres","Dos","No","No","No","No",,,"49.0","OFICIAL","RURAL","N","M","A1"
"20112","CHINCHINÁ","CALDAS","42.0",,,"Estrato 1","Secundaria (Bachillerato) completa","Primaria completa","Seis","Dos","No","No","No","No",,,"43.0","OFICIAL","URBANO","N","M","A1"
"20112","MANIZALES","CALDAS","56.0",,,"Estrato 3","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) incompleta","Cinco","Tres","Si","Si","No","Si",,,"45.0","OFICIAL","URBANO","N","M","A1"
"20112","ANSERMA","CALDAS","45.0",,,"Estrato 2","Primaria incompleta","Primaria incompleta","Cinco","Dos","No","No","No","No",,,"43.0","OFICIAL","URBANO","N","F","A1"
"20112","ANSERMA","CALDAS","56.0",,,"Estrato 2","Secundaria (Bachillerato) completa","Primaria completa","Once","Cinco","Si","Si","No","Si",,,"43.0","OFICIAL","URBANO","N","F","A1"
"20112","MANIZALES","CALDAS","42.0",,,"Estrato 3","Educación profesional completa","Primaria incompleta","Cuatro","Tres","Si","No","Si","No",,,"43.0","OFICIAL","URBANO","N","F","A1"
"20112","MANIZALES","CALDAS","51.0",,,"Estrato 1","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Tres","Dos","Si","Si","No","Si",,,"41.0","OFICIAL","URBANO","N","M","A-"
"20112","MANIZALES","CALDAS","39.0",,,"Estrato 3","Primaria incompleta","Ninguno","Seis","Tres","Si","Si","No","Si",,,"27.0","OFICIAL","URBANO","N","F","A-"
"20112","FILADELFIA","CALDAS","45.0",,,"Estrato 1","Primaria completa","Primaria incompleta","Cuatro","Tres","Si","Si","No","Si",,,"45.0","OFICIAL","URBANO","N","M","A1"
"20112","RIOSUCIO","CALDAS","28.0",,,"Estrato 3","Primaria completa","No sabe","Dos","Uno","Si","No","No","No",,,"39.0","OFICIAL","URBANO","N","F","A-"
"20112","SUPÍA","CALDAS","49.0",,,"Estrato 1","Secundaria (Bachillerato) incompleta","Primaria completa","Cinco","Dos","No","No","No","No",,,"45.0","OFICIAL","RURAL","N","F","A1"
"20112","SUPÍA","CALDAS","43.0",,,"Estrato 3","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Seis","Tres","No","No","No","No",,,"43.0","OFICIAL","URBANO","N","M","A-"
"20112","ANSERMA","CALDAS","41.0",,,"Estrato 3","Primaria incompleta","Primaria incompleta","Cinco","Tres","No","No","No","No",,,"43.0","OFICIAL","URBANO","N","M","A-"
"20112","MANIZALES","CALDAS","35.0",,,"Estrato 3","Secundaria (Bachillerato) incompleta","Primaria completa","Cuatro","Tres","Si","Si","No","Si",,,"41.0","OFICIAL","URBANO","N","F","A-"
"20112","PÁCORA","CALDAS","27.0",,,"Estrato 1","Primaria completa","Primaria incompleta","Seis","Tres","No","No","No","Si",,,"36.0","OFICIAL","URBANO","N","F","A-"
"20112","MANIZALES","CALDAS","55.0",,,"Estrato 3","Educación profesional completa","Técnica o tecnológica completa","Tres","Tres","Si","Si","No","Si",,,"39.0","OFICIAL","URBANO","N","F","A-"
"20112","MANIZALES","CALDAS","60.0",,,"Estrato 2","Primaria completa","Primaria completa","Cuatro","Tres","No","No","No","Si",,,"9.0","OFICIAL","URBANO","","M","A-"
"20112","NEIRA","CALDAS","53.0",,,"Estrato 2","Educación profesional incompleta","Educación profesional completa","Cuatro","Cuatro","Si","Si","No","Si",,,"39.0","OFICIAL","URBANO","N","M","A-"
"20112","ANSERMA","CALDAS","39.0",,,"Estrato 2","Primaria completa","Primaria completa","Tres","Tres","Si","No","No","Si",,,"43.0","OFICIAL","URBANO","N","M","A-"
"20112","CHINCHINÁ","CALDAS","48.0",,,"Estrato 3","Secundaria (Bachillerato) completa","Primaria completa","Cuatro","Tres","Si","No","No","Si",,,"34.0","OFICIAL","URBANO","N","F","A-"
"20112","MANIZALES","CALDAS","48.0",,,"Estrato 3","Técnica o tecnológica completa","Secundaria (Bachillerato) incompleta","Cinco","Tres","Si","Si","No","Si",,,"27.0","OFICIAL","URBANO","N","F","A-"
"20112","AGUADAS","CALDAS","60.0",,,"Estrato 2","Primaria incompleta","Ninguno","Seis","Cuatro","No","No","No","No",,,"43.0","OFICIAL","URBANO","N","F","A1"
"20112","MANIZALES","CALDAS","42.0",,,"Estrato 2","Primaria completa","Primaria completa","Cinco","Cuatro","Si","Si","Si","No",,,"30.0","OFICIAL","URBANO","N","M","A-"
"20112","MANIZALES","CALDAS","35.0",,,"Estrato 1","Primaria incompleta","Primaria incompleta","Cuatro","Tres","No","No","No","Si",,,"39.0","OFICIAL","URBANO","N","M","A-"
"20112","MANIZALES","CALDAS","59.0",,,"Estrato 2","Secundaria (Bachillerato) completa","Ninguno","Cinco","Tres","No","No","No","No",,,"43.0","OFICIAL","URBANO","N","M","A1"
"20112","PALESTINA","CALDAS","31.0",,,"Estrato 1","Ninguno","Ninguno","Cuatro","Dos","Si","No","No","No",,,"27.0","OFICIAL","URBANO","N","F","A-"
"20112","MANZANARES","CALDAS","39.0",,,"Estrato 1","No sabe","No sabe","Cuatro","Cuatro","No","No","No","No",,,"39.0","OFICIAL","URBANO","N","M","A-"
"20112","MANIZALES","CALDAS","39.0",,,"Estrato 1","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) incompleta","Cuatro","Tres","No","No","Si","Si",,,"45.0","OFICIAL","RURAL","N","M","A1"
"20112","MANIZALES","CALDAS","45.0",,,"Estrato 3","Primaria incompleta","Primaria incompleta","Tres","Dos","No","No","No","Si",,,"14.0","NO OFICIAL","URBANO","N","F","A-"
"20112","LA DORADA","CALDAS","39.0",,,"Estrato 2","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Cinco","Dos","No","No","No","No",,,"36.0","NO OFICIAL","URBANO","N","F","A-"
"20112","SUPÍA","CALDAS","39.0",,,"Estrato 1","Primaria incompleta","Primaria incompleta","Ocho","Tres","No","No","No","No",,,"30.0","OFICIAL","URBANO","N","M","A-"
"20112","CHINCHINÁ","CALDAS","55.0",,,"Estrato 2","Secundaria (Bachillerato) incompleta","Primaria incompleta","Dos","Dos","Si","Si","No","Si",,,"45.0","OFICIAL","URBANO","N","M","A1"
"20112","AGUADAS","CALDAS","59.0",,,"Estrato 2","Secundaria (Bachillerato) incompleta","Secundaria (Bachillerato) incompleta","Cuatro","Tres","Si","No","No","Si",,,"47.0","OFICIAL","URBANO","N","F","A1"
"20112","MANIZALES","CALDAS","52.0",,,"Estrato 3","Técnica o tecnológica completa","Secundaria (Bachillerato) completa","Cinco","Cuatro","Si","Si","Si","Si",,,"47.0","OFICIAL","URBANO","N","F","A1"
"20112","MANIZALES","CALDAS","64.0",,,"Estrato 1","Secundaria (Bachillerato) incompleta","Secundaria (Bachillerato) incompleta","Cuatro","Cuatro","Si","Si","No","Si",,,"49.0","OFICIAL","URBANO","N","M","A1"
"20112","MANIZALES","CALDAS","56.0",,,"Estrato 6","Educación profesional completa","Secundaria (Bachillerato) completa","Tres","Tres","Si","Si","No","Si",,,"60.0","NO OFICIAL","URBANO","N","F","A2"
"20112","ANSERMA","CALDAS","49.0",,,"Estrato 1","No sabe","No sabe","Cinco","Tres","No","No","No","Si",,,"30.0","OFICIAL","URBANO","N","M","A-"
"20112","MANIZALES","CALDAS","60.0",,,"Estrato 3","Técnica o tecnológica completa","Técnica o tecnológica completa","Tres","Tres","Si","Si","No","Si",,,"52.0","OFICIAL","URBANO","N","M","A1"
"20112","RIOSUCIO","CALDAS","64.0",,,"Estrato 1","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Cuatro","Tres","No","No","No","No",,,"47.0","OFICIAL","URBANO","N","F","A1"
"20112","NEIRA","CALDAS","49.0",,,"Estrato 3","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Cuatro","Tres","Si","Si","No","Si",,,"43.0","OFICIAL","URBANO","N","F","A1"
"20112","PÁCORA","CALDAS","36.0",,,"Estrato 2","Secundaria (Bachillerato) completa","Primaria incompleta","Cuatro","Cuatro","No","No","No","Si",,,"47.0","OFICIAL","URBANO","N","F","A1"
"20112","RIOSUCIO","CALDAS","36.0",,,"Estrato 1","Primaria incompleta","Educación profesional completa","Nueve","Tres","Si","No","No","No",,,"43.0","OFICIAL","RURAL","N","F","A-"
"20112","RIOSUCIO","CALDAS","31.0",,,"Estrato 1","Primaria completa","Primaria incompleta","Ocho","Cuatro","No","No","No","No",,,"19.0","OFICIAL","RURAL","N","F","A-"
"20112","MANIZALES","CALDAS","86.0",,,"Estrato 3","Educación profesional completa","Educación profesional completa","Tres","Dos","Si","Si","No","Si",,,"83.0","NO OFICIAL","URBANO","N","M","B+"
"20112","SAN JOSÉ","CALDAS","46.0",,,"Estrato 2","Primaria completa","Primaria completa","Cuatro","Dos","No","No","No","No",,,"43.0","OFICIAL","URBANO","N","M","A1"
"20112","MANIZALES","CALDAS","85.0",,,"Estrato 4","Educación profesional completa","Educación profesional completa","Cuatro","Tres","Si","Si","Si","Si",,,"55.0","NO OFICIAL","URBANO","N","M","A2"
"20112","ARANZAZU","CALDAS","36.0",,,"Estrato 2","Secundaria (Bachillerato) completa","Primaria incompleta","Diez","Siete","No","No","No","No",,,"39.0","OFICIAL","URBANO","N","F","A-"
"20112","SAMANÁ","CALDAS","35.0",,,"Estrato 1","Primaria incompleta","Primaria incompleta","Cuatro","Dos","No","No","No","No",,,"27.0","OFICIAL","RURAL","N","F","A-"
"20112","NEIRA","CALDAS","46.0",,,"Estrato 2","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Seis","Tres","No","No","No","No",,,"49.0","OFICIAL","URBANO","N","F","A1"
"20112","CHINCHINÁ","CALDAS","46.0",,,"Estrato 1","Primaria incompleta","Primaria incompleta","Tres","Uno","No","No","No","No",,,"49.0","OFICIAL","URBANO","N","M","A1"
"20112","LA DORADA","CALDAS","39.0",,,"Estrato 1","Primaria completa","Primaria completa","Ocho","Tres","No","No","No","Si",,,"41.0","OFICIAL","URBANO","N","M","A-"
"20112","RIOSUCIO","CALDAS","43.0",,,"Estrato 1","Primaria incompleta","Primaria completa","Seis","Tres","No","No","No","No",,,"43.0","OFICIAL","RURAL","N","M","A-"
"20112","MANIZALES","CALDAS","39.0",,,"Estrato 3","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Tres","Dos","Si","Si","No","Si",,,"34.0","OFICIAL","URBANO","N","F","A-"
"20112","MANIZALES","CALDAS","31.0",,,"Estrato 2","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Cinco","Tres","No","No","No","No",,,"36.0","NO OFICIAL","URBANO","N","M","A-"
"20112","RIOSUCIO","CALDAS","45.0",,,"Estrato 1","Primaria incompleta","Primaria completa","Dos","Dos","Si","No","No","Si",,,"30.0","OFICIAL","URBANO","N","F","A-"
"20112","RIOSUCIO","CALDAS","42.0",,,"Estrato 1","Primaria incompleta","Primaria incompleta","Una","Uno","No","No","No","No",,,"43.0","OFICIAL","URBANO","N","M","A1"
"20112","VITERBO","CALDAS","41.0",,,"Estrato 1","Primaria incompleta","Primaria completa","Seis","Dos","No","No","No","No",,,"41.0","OFICIAL","URBANO","N","M","A-"
"20112","MANIZALES","CALDAS","42.0",,,"Estrato 2","Secundaria (Bachillerato) completa","No sabe","Tres","Tres","Si","Si","No","No",,,"50.0","OFICIAL","URBANO","N","M","A1"
"20112","MANIZALES","CALDAS","45.0",,,"Estrato 2","Educación profesional completa","Secundaria (Bachillerato) completa","Cinco","Dos","Si","Si","Si","Si",,,"30.0","OFICIAL","URBANO","N","F","A-"
"20112","SUPÍA","CALDAS","48.0",,,"Estrato 1","Primaria completa","Primaria incompleta","Nueve","Cinco","No","No","No","No",,,"47.0","OFICIAL","URBANO","N","M","A1"
"20112","VILLAMARÍA","CALDAS","51.0",,,"Estrato 3","Secundaria (Bachillerato) incompleta","Secundaria (Bachillerato) incompleta","Seis","Dos","No","No","No","No",,,"43.0","OFICIAL","URBANO","N","F","A-"
"20112","MANIZALES","CALDAS","41.0",,,"Estrato 1","Primaria incompleta","Primaria incompleta","Cuatro","Tres","No","No","No","Si",,,"43.0","OFICIAL","URBANO","N","M","A1"
"20112","MANIZALES","CALDAS","59.0",,,"Estrato 3","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Cinco","Cuatro","No","No","No","Si",,,"41.0","OFICIAL","URBANO","N","F","A-"
"20112","MANIZALES","CALDAS","63.0",,,"Estrato 1","Primaria incompleta","Primaria completa","Tres","Dos","No","No","No","No",,,"23.0","NO OFICIAL","URBANO","N","F","A-"
"20112","MANIZALES","CALDAS","23.0",,,"Estrato 2","Primaria completa","Primaria completa","Siete","Dos","Si","Si","Si","Si",,,"43.0","OFICIAL","URBANO","N","F","A1"
"20112","RIOSUCIO","CALDAS","56.0",,,"Estrato 1","Primaria incompleta","Secundaria (Bachillerato) incompleta","Ocho","Tres","Si","No","No","No",,,"39.0","OFICIAL","RURAL","N","F","A-"
"20112","MANIZALES","CALDAS","64.0",,,"Estrato 2","Primaria completa","Secundaria (Bachillerato) incompleta","Seis","Cinco","No","No","No","Si",,,"53.0","OFICIAL","RURAL","N","M","A2"
"20112","SUPÍA","CALDAS","39.0",,,"Estrato 1","Primaria incompleta","Primaria incompleta","Siete","Tres","No","No","No","No",,,"43.0","OFICIAL","RURAL","N","F","A1"
"20112","MANIZALES","CALDAS","64.0",,,"Estrato 3","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Cuatro","Tres","Si","Si","No","Si",,,"52.0","OFICIAL","URBANO","N","M","A1"
"20112","PENSILVANIA","CALDAS","53.0",,,"Estrato 2","Primaria completa","Primaria incompleta","Cinco","Tres","No","No","No","No",,,"43.0","OFICIAL","URBANO","N","F","A1"
"20112","MANIZALES","CALDAS","56.0",,,"Estrato 3","Educación profesional completa","Educación profesional completa","Cuatro","Tres","Si","Si","No","No",,,"47.0","OFICIAL","URBANO","N","M","A1"
"20112","MANIZALES","CALDAS","27.0",,,"Estrato 2","Secundaria (Bachillerato) incompleta","Primaria incompleta","Nueve","Tres","Si","No","No","Si",,,"30.0","OFICIAL","URBANO","N","F","A-"
"20112","MANIZALES","CALDAS","45.0",,,"Estrato 3","Secundaria (Bachillerato) completa","Primaria incompleta","Cuatro","Dos","No","No","No","Si",,,"43.0","OFICIAL","URBANO","N","M","A-"
"20112","MANIZALES","CALDAS","35.0",,,"Estrato 3","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Cuatro","Tres","Si","Si","No","Si",,,"39.0","OFICIAL","URBANO","N","F","A-"
"20112","MANIZALES","CALDAS","49.0",,,"Estrato 2","Secundaria (Bachillerato) incompleta","Secundaria (Bachillerato) incompleta","Tres","Tres","No","No","No","No",,,"43.0","OFICIAL","URBANO","N","M","A1"
"20112","MANIZALES","CALDAS","45.0",,,"Estrato 2","Secundaria (Bachillerato) incompleta","Secundaria (Bachillerato) completa","Tres","Dos","No","No","No","No",,,"41.0","OFICIAL","URBANO","N","M","A-"
"20112","MANIZALES","CALDAS","55.0",,,"Estrato 2","Primaria completa","Primaria completa","Seis","Cuatro","Si","Si","No","Si",,,"41.0","NO OFICIAL","URBANO","N","F","A-"
"20112","VILLAMARÍA","CALDAS","59.0",,,"Estrato 2","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) incompleta","Tres","Tres","Si","Si","No","Si",,,"55.0","OFICIAL","URBANO","","F","A2"
"20112","SUPÍA","CALDAS","46.0",,,"Estrato 1","Primaria completa","Primaria completa","Ocho","Dos","No","No","No","No",,,"41.0","OFICIAL","URBANO","N","M","A-"
"20112","PENSILVANIA","CALDAS","22.0",,,"Estrato 1","Primaria incompleta","Primaria incompleta","Tres","Dos","No","No","No","No",,,"43.0","OFICIAL","RURAL","N","F","A1"
"20112","MANIZALES","CALDAS","28.0",,,"Estrato 2","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Cuatro","Tres","No","No","Si","No",,,"43.0","OFICIAL","URBANO","N","F","A-"
"20112","CHINCHINÁ","CALDAS","31.0",,,"Estrato 2","Secundaria (Bachillerato) incompleta","Primaria incompleta","Cuatro","Dos","No","No","No","Si",,,"39.0","OFICIAL","URBANO","N","F","A-"
"20112","MANIZALES","CALDAS","86.0",,,"Estrato 4","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Cuatro","Tres","Si","Si","No","Si",,,"80.0","OFICIAL","URBANO","N","M","B1"
"20112","LA DORADA","CALDAS","42.0",,,"Estrato 2","Primaria incompleta","Primaria completa","Tres","Dos","No","No","No","No",,,"36.0","OFICIAL","URBANO","N","M","A-"
"20112","MANIZALES","CALDAS","35.0",,,"Estrato 2","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) incompleta","Seis","Cuatro","No","No","No","Si",,,"43.0","OFICIAL","URBANO","","M","A1"
"20112","MANIZALES","CALDAS","59.0",,,"Estrato 3","Técnica o tecnológica completa","Técnica o tecnológica completa","Cinco","Cuatro","Si","Si","No","Si",,,"47.0","OFICIAL","URBANO","N","M","A1"
"20112","MANIZALES","CALDAS","69.0",,,"Estrato 2","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Cuatro","Dos","No","No","No","Si",,,"41.0","OFICIAL","URBANO","N","M","A-"
"20112","CHINCHINÁ","CALDAS","52.0",,,"Estrato 2","Primaria incompleta","Secundaria (Bachillerato) incompleta","Tres","Dos","Si","Si","Si","Si",,,"30.0","OFICIAL","URBANO","N","F","A-"
"20112","PENSILVANIA","CALDAS","52.0",,,"Estrato 2","Secundaria (Bachillerato) incompleta","Primaria completa","Tres","Uno","No","No","No","No",,,"36.0","OFICIAL","URBANO","N","F","A-"
"20112","RIOSUCIO","CALDAS","38.0",,,"Estrato 1","Primaria incompleta","Primaria completa","Ocho","Cinco","No","No","No","No",,,"39.0","OFICIAL","RURAL","N","F","A-"
"20112","AGUADAS","CALDAS","46.0",,,"Estrato 2","Primaria completa","Primaria completa","Cinco","Tres","No","No","No","No",,,"50.0","OFICIAL","RURAL","N","M","A1"
"20112","SUPÍA","CALDAS","49.0",,,"Estrato 2","Primaria completa","Primaria completa","Cuatro","Dos","No","No","No","Si",,,"9.0","OFICIAL","URBANO","N","M","A-"
"20112","VILLAMARÍA","CALDAS","35.0",,,"Estrato 3","Educación profesional completa","Educación profesional completa","Tres","Tres","Si","Si","No","Si",,,"41.0","NO OFICIAL","RURAL","N","F","A-"
"20112","MANIZALES","CALDAS","55.0",,,"Estrato 4","Secundaria (Bachillerato) incompleta","No sabe","Tres","Tres","No","No","No","No",,,"43.0","OFICIAL","URBANO","N","M","A1"
"20112","MANIZALES","CALDAS","45.0",,,"Estrato 3","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Tres","Dos","No","No","No","No",,,"49.0","OFICIAL","URBANO","N","F","A1"
"20112","LA DORADA","CALDAS","53.0",,,"Estrato 2","Educación profesional incompleta","Educación profesional incompleta","Siete","Tres","Si","No","No","Si",,,"36.0","OFICIAL","URBANO","N","M","A-"
"20112","BELALCÁZAR","CALDAS","49.0",,,"Estrato 1","Primaria completa","Secundaria (Bachillerato) incompleta","Cuatro","Tres","No","No","No","Si",,,"45.0","OFICIAL","URBANO","N","M","A1"
"20112","PÁCORA","CALDAS","39.0",,,"Estrato 3","No sabe","No sabe","Cuatro","Cuatro","Si","Si","No","Si",,,"43.0","OFICIAL","URBANO","N","F","A1"
"20112","NEIRA","CALDAS","48.0",,,"Estrato 2","Primaria incompleta","No sabe","Cinco","Tres","No","No","No","No",,,"39.0","OFICIAL","RURAL","N","M","A-"
"20112","ANSERMA","CALDAS","22.0",,,"Estrato 2","Primaria completa","Primaria completa","Cinco","Dos","No","No","No","No",,,"41.0","OFICIAL","URBANO","N","M","A-"
"20112","MANIZALES","CALDAS","49.0",,,"Estrato 2","Secundaria (Bachillerato) completa","No sabe","Siete","Cinco","Si","Si","No","Si",,,"41.0","OFICIAL","URBANO","N","F","A-"
"20112","MANIZALES","CALDAS","41.0",,,"Estrato 1","Primaria completa","Primaria completa","Cinco","Dos","Si","Si","No","No",,,"49.0","OFICIAL","URBANO","N","F","A1"
"20112","MANIZALES","CALDAS","42.0",,,"Estrato 2","Técnica o tecnológica completa","Educación profesional completa","Seis","Tres","Si","Si","No","Si",,,"43.0","OFICIAL","URBANO","N","F","A1"
"20112","MANIZALES","CALDAS","31.0",,,"Estrato 6","Educación profesional completa","Postgrado","Cuatro","Cuatro","Si","Si","Si","Si",,,"41.0","NO OFICIAL","URBANO","N","F","A-"
"20112","CHINCHINÁ","CALDAS","27.0",,,"Estrato 3","Secundaria (Bachillerato) completa","No sabe","Siete","Cuatro","Si","Si","No","Si",,,"47.0","OFICIAL","URBANO","N","M","A1"
"20112","VILLAMARÍA","CALDAS","45.0",,,"Estrato 2","Secundaria (Bachillerato) incompleta","Secundaria (Bachillerato) incompleta","Cuatro","Dos","Si","Si","No","Si",,,"36.0","OFICIAL","URBANO","N","F","A-"
"20112","MANIZALES","CALDAS","59.0",,,"Estrato 2","Secundaria (Bachillerato) incompleta","Secundaria (Bachillerato) completa","Cuatro","Tres","Si","Si","No","Si",,,"47.0","OFICIAL","URBANO","N","F","A1"
"20112","VITERBO","CALDAS","45.0",,,"Estrato 3","Primaria incompleta","Primaria incompleta","Cinco","Cuatro","No","No","Si","Si",,,"47.0","OFICIAL","URBANO","N","M","A1"
"20112","PENSILVANIA","CALDAS","45.0",,,"Estrato 2","Primaria completa","Primaria completa","Cuatro","Tres","No","No","No","No",,,"43.0","OFICIAL","URBANO","N","F","A-"
"20112","MANIZALES","CALDAS","46.0",,,"Estrato 4","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Doce o más","Dos","Si","Si","No","No",,,"39.0","OFICIAL","URBANO","N","F","A-"
"20112","SUPÍA","CALDAS","42.0",,,"Estrato 1","Primaria incompleta","Primaria incompleta","Nueve","Seis","No","No","No","No",,,"41.0","OFICIAL","RURAL","","M","A-"
"20112","MANIZALES","CALDAS","59.0",,,"Estrato 3","No sabe","No sabe","Cinco","Tres","No","No","No","Si",,,"49.0","NO OFICIAL","URBANO","N","M","A1"
"20112","BELALCÁZAR","CALDAS","31.0",,,"Estrato 2","Primaria incompleta","Primaria incompleta","Cinco","Dos","No","No","No","Si",,,"34.0","OFICIAL","URBANO","N","F","A-"
"20112","SALAMINA","CALDAS","39.0",,,"Estrato 2","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) incompleta","Cuatro","Dos","Si","No","Si","Si",,,"47.0","OFICIAL","URBANO","N","F","A1"
"20112","MANIZALES","CALDAS","59.0",,,"Estrato 2","Secundaria (Bachillerato) incompleta","Secundaria (Bachillerato) completa","Cuatro","Tres","No","No","No","Si",,,"43.0","NO OFICIAL","URBANO","N","M","A1"
"20112","AGUADAS","CALDAS","45.0",,,"Estrato 2","Primaria completa","Primaria completa","Tres","Uno","No","No","No","No",,,"45.0","OFICIAL","RURAL","N","F","A1"
"20112","MANIZALES","CALDAS","55.0",,,"Estrato 2","Primaria completa","Secundaria (Bachillerato) incompleta","Cinco","Cuatro","Si","Si","No","Si",,,"43.0","OFICIAL","URBANO","N","F","A-"
"20112","NEIRA","CALDAS","55.0",,,"Estrato 2","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Cuatro","Dos","No","No","No","No",,,"49.0","OFICIAL","URBANO","N","M","A1"
"20112","SALAMINA","CALDAS","23.0",,,"Estrato 1","Primaria completa","Ninguno","Seis","Dos","No","No","No","Si",,,"34.0","OFICIAL","URBANO","N","F","A-"
"20112","MANIZALES","CALDAS","45.0",,,"Estrato 1","Secundaria (Bachillerato) incompleta","Primaria incompleta","Cinco","Tres","No","No","No","No",,,"41.0","OFICIAL","URBANO","N","M","A-"
"20112","BELALCÁZAR","CALDAS","28.0",,,"Estrato 1","Primaria incompleta","Primaria completa","Siete","Tres","No","No","No","No",,,"34.0","OFICIAL","URBANO","N","F","A-"
"20112","RIOSUCIO","CALDAS","52.0",,,"Estrato 3","Secundaria (Bachillerato) completa","No sabe","Tres","Tres","No","No","No","Si",,,"43.0","OFICIAL","URBANO","N","F","A1"
"20112","VILLAMARÍA","CALDAS","42.0",,,"Estrato 2","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Cuatro","Tres","No","No","No","Si",,,"43.0","OFICIAL","URBANO","N","F","A-"
"20112","MANIZALES","CALDAS","27.0",,,"Estrato 6","Secundaria (Bachillerato) incompleta","Secundaria (Bachillerato) completa","Tres","Tres","Si","Si","Si","Si",,,"47.0","NO OFICIAL","URBANO","N","M","A1"
"20112","BELALCÁZAR","CALDAS","31.0",,,"Estrato 1","Primaria incompleta","Primaria incompleta","Cinco","Tres","No","No","No","No",,,"27.0","OFICIAL","URBANO","N","M","A-"
